text,label
Thats why I think its good to keep them (of course as short and minimal as possible).,neutral
I think if you use either LogDoc/ByteSizeMergePolicy forceMerge also does what it says.,neutral
It's great to see you've gotten the ball rolling Chris.,positive
{quote}  I fail to see why that is a bad thing if we're looking at the rare scenario of having to postpone the sorting decision to search time.,neutral
If we're so bent on backcompat I suggest deprecating one of these methods now and removing it in next major release.,neutral
Easy to say we can come back to this easy not to.,neutral
ConstantScoreQuery and FilterQuery need to AND the filters   together.,neutral
I'll be happy to edit the wiki when I get this resolved!,positive
Nobody has any permissions unless explicitly granted.,neutral
While I am not a spokesperson for my employer by my assessment their interests are aligned with mine -- they sponsor my work and as a consumer of the products that I contribute to it would be bad for them if their investment were to be harmed.,neutral
and close this issue ?,neutral
How should integer division work for decimals and floating point?,neutral
e.g.,neutral
4.5 quotient 1.5 => 3 5.9 quotient 1.5 => 3 ,neutral
"OFFSET X LIMIT N  (slice X _   (top (N ...)     (...)   ))  that is put a slice over the ""top"" and apply the top to N+X.",neutral
I will make the change.,neutral
I think I would be happy with a process where a weinre build is kicked off for every commit to master.,neutral
"Okay ""unfortunately"" nothing  abnormal there.",neutral
Hi John  I would agree using object notification is probably a cleaner way to do this.,positive
Otherwise the constant will be converted   to DOUBLE.,neutral
Contributed by Ashish Singhi.,neutral
It will be taken care as part of HADOOP-7642.,neutral
I think the rename should follow the same pattern.,neutral
If so make the formatting same as it is for rest of codebase on commit?,neutral
Which API at the thrift client you are referring?,negative
Neither is the rest of this.,neutral
I'll make an updated patch.,neutral
I think this is what caught me the first time I tried this,neutral
I'm going to close this out.,neutral
 Under copyright law there are several potential kinds of damages one can obtain for infringement.  ,neutral
The only forms of damage that make practical litigation sense in the FOSS world are *statutory damages* and *attorney's fees*. ,neutral
To obtain those kinds of damages a copyright notice is required. ,neutral
(There are other requirements for these types of damages also all described in 17 USC 401 et seq.) OTOH if you want to waste your time proving *actual infringement damages* for free software don't bother with a notice but also don't bother trying to find an attorney to argue your case.  ,neutral
I forgot to resolve this bug.,neutral
I think there is enough there to close the issue.,neutral
CASE_SENSITIVE boolean=> TRUE    9.,neutral
Of course none that should really matter .,neutral
This is going to be a big performance hit.,neutral
Committing shortly.,neutral
Any objections to committing the security.rb part from the trunk patch to the 0.95 branch now?,neutral
Then what's the story for code reuse for different flushers.,neutral
else { this.services.getAssignmentManager().assign(e.getKey() true) } is called for another assignment.,neutral
OK.,neutral
It is ok for goog.requires to be missing.,neutral
It is not ok for the interface reference not be fully qualified.,neutral
OK done added some more javadocs as well.,neutral
) then I'm ok with that as well.,neutral
Ok.,neutral
OK to commit to 1.4.4,neutral
I just hope it does wait forever on sockets or anything stupid like that...  but we'll see.,neutral
Unrelated should the PBImpls be moved from yarn-api to yarn-common (They're private anyway).,neutral
Unrelated should ApplcaitionTokenIdentifer be renamed to something like AMTokenIdentifier ?,neutral
This also seems pretty reproducible.,neutral
if (!jj_semLA || jj_3R_60()) return true     if (jj_3R_61()) return true     return false   }  The simple fix could be to wrap the lookingAhead assignment  after the call within finally block.,neutral
The true   usages are found in calls to executeSubstatement now.,neutral
But even if it wasn't it would be totally worthless where it is at.,neutral
"audit warning seems to be due to ""hadoop-hdfs-project/hadoop-hdfs-httpfs/dev-support/findbugsExcludeFile.xml""   javadoc warnings also seem to be unrelated. ",neutral
But if the expression isgraph(wctob(wc)) evaluates to true (which cannot occur for wc == L' ' of course) then either iswgraph(wc) or iswprint(wc) && iswspace(wc) is true but not both.,neutral
If that's not true then you can pretty much ignore everything in this particular comment...,neutral
It just depends upon how smart the plug in framework and the actual plug in is.,neutral
Plus of course you don't have to hardcode the name of the jarfile.,neutral
Currently we just assume it might be a laggard and thus isSlowTracker() will return true.,neutral
Rajith: This is actually not true.,neutral
@ Thomas  Your framework is available?,neutral
*.. info.ftl might have confused you :)  Divesh,neutral
> I'm confused.,neutral
Pretty fancy.,neutral
Though it is still a possibility it is pretty corner-case.,neutral
I think there were a mistake.,neutral
Of course this is debatable.,neutral
Of course I have en_US for my locale.,neutral
"This is also true for ""ACCT"" ""MLSD"" ""OPTS"" and ""REIN""",neutral
"Therefore Visa.matches() will now return ""true"" for Mastercards too.",neutral
True.,neutral
Definitely true!,neutral
Pull it back in if you think different.,neutral
But that's of course completely unrelated to your patch.,neutral
"This might be a stupid comment but shouldn't ""keyDerivationeterceptor"" be ""keyDerivationInterceptor""?",neutral
HttpClient stock code is JDK 1.2 compatible (hell 1.2 is old).,neutral
Brandon's pretty confident but I'd rather not cram it into a minor release just in case there's something we missed.  ,neutral
I encounter the same NullPointerException in the 4.1.0 source code release but currently I don't have a git 4.1 environment to verify it.,neutral
Matt are you still working on this?,neutral
James I think it is time to do some of the tasks that you have outlined and I'm willing to do the work.,neutral
I'm fairly convinced that signing is the only way to go without turning the knobs so far up that the AM is pretty useless (no images!,neutral
Start an app with all network connections off and try to do a console.log(navigator.onLine) and it will return true.,neutral
Please do not forget about adding the ASL header to all new classes.,neutral
Matt,neutral
I will take this into account of course.,neutral
Ah of course.,neutral
Must have been confused.,neutral
Of course I meant 2.1.8 beta not 2.1.8 dev.,neutral
This seems backward to me (but of course I'm no expert in this area).,neutral
Specially the framework.,neutral
This may fit for Pregel but not for our Framework since our communication is much more expensive.,neutral
Patch is pretty trivial but gives +15% on MT/SerialBench on 2-core Core2.,neutral
Please re-open if I'm confused.,neutral
You mixing fd and HostComparator confused me.,neutral
Of course there is no NotNullException.,neutral
of course it could be built on the fly...,neutral
Of course this only applies if someone where to finish 831 and it where accepted...,neutral
After a while that .api package will get pretty crowded too.,neutral
I will post a new patch pretty soon.,neutral
Framework translations in rev 701679. ,neutral
How about a slightly different take?,neutral
Damn copy/paste programming.,neutral
If so that's a pretty bad admin experience.,neutral
It seems pretty reliable.,neutral
The framework is incomplete without it.,neutral
In revision 1064741 the framework is functional and activated for the enhancer.,neutral
Is there a way to stop the hbase with the regionserver dead?,neutral
If I am not wrong the follower that is stuck never accepts the leadership of the Leader in the ensemble because it is an established ensemble and it sees no quorum in it.,neutral
The 0.95 branch is dead and defunct.,neutral
But I didn't get any memory errors.,neutral
It was confusing for me too.,neutral
Hmmm... confusing.,neutral
Doing things based on an organizationPartyId associated with the user is BAD BAD BAD and basically kills the multi-organization support in OFBiz.,neutral
So I'm totally +1 for the HBASE-8723 patch.,neutral
The verification of state over in timeout monitor before acting is another aspect?,neutral
The number of failed tests is pretty high compared to last time's performance (67 bad vs 3 last time).,neutral
Too late I'm away to bed and have lost concentration.,neutral
Converting to a double[ ] is where the precision is lost.,neutral
"And PayloadTermQuery lost an ""if (includeSpanScore)""?",neutral
The CDE is using the base UIMA framework to get the metadata.,neutral
However I'd be interested if later this functionality can also be used by ServiceMix i.e.,neutral
It's named .gitignore which may be confusing.,neutral
The original replica of RUR may in finalized state.,neutral
I just noticed that!),neutral
volatile prevents the variables from being cached in the registers and creates a memory barrier so that's not that surprising to see an impact on the performances.,neutral
The Felix framework does not support exporting/importing the default package.,neutral
"Even during the full-blown ""validation"" of the descriptors (done just before ""saving"") the CDE is invoking the base UIMA framework in  special mode to prevent instantiation.",neutral
Move startTime from DecommingStatus to DatanodeDescriptor so startTime could be used to represent either decommissioning or dead start time 2.,neutral
once this error occurs the route cannot be used any more.,neutral
However controller passing live brokers minus shutting down brokers as live leaders in the LeaderAndIsrRequest sounds like a premature optimization and a bug.,neutral
However the statement still performs a full scan of SUMMA_RECORDS which sounds sub-optimal.,neutral
> Actually I just noticed something when trying to commit.,neutral
A single table could be made up of many thousands even hundreds of thousands of regions?,neutral
bq.In order to maintain different states at which we are in while creating table should we go for a special node under the table znode or can we add new states to the existing table states like (DISABLING ENABLING DISABLED etc) IMO go with separate node.,neutral
Some further bug tracing shows that pdfbox' RandomAccessBuffer is responsible for the Out of Memory error.,neutral
The fix is only disabled on releases prior to 10.8.2 on the assumption that the fix gets into the upcoming 10.8.2 release.,neutral
I don't know that there's an alternative that would be less invasive than reverse logical time.,neutral
I don't quite see why the attached implementation would do more heap operations but I agree that it could be slower due to lengthier/more complex loops a few more if statements etc.,neutral
So what this patch does is totally revamps the makefiles for erlang.,neutral
The times will be grep'ed and used for inspection in Excel.,neutral
Unfortunately the xml parser in use is event based in the wrong direction(push instead of pull) so the bulk of the change is flipping that around.,neutral
2) The ZKVersion used in the <topicregion> map is used to guard against the case different hub-server use the map at the same time (or interleaved).,neutral
Do you have a different desired text change or is it dead?,neutral
gcc 4.3.1 is out since June 2008 so the workaround is no longer needed.,neutral
The KahaDBStore.getDestinations() method looks as though it would be pretty heavy performance wise.,neutral
Shouldn't it have looked at fstime across the directories seen dir2's higher fstime and used that one?,neutral
> The modified test (below) gets stuck in an infinite loop  Your test is buggy.,neutral
I have tried using Snappy{Input/Output}Stream and they don't work (it just throws EOFException in the middle of the transfer) and causes stream to retry.,neutral
Didn't see the selector the first time round.,neutral
This is pretty interesting.,neutral
Doh!,neutral
We do not use a framework.,neutral
doh fixed braces,neutral
I will appreciate if anyone knows of a way of doing that in junit framework.  ,neutral
If you are stuck with solr 4.0 alpha here's a patch which may work. ,neutral
This patch also adds the new resource emulation framework to GridMix.,neutral
We need verify all the links and buttons in console to ensure the fix.,neutral
avro-mapred -- we might end up with avro-mapreduce as well for the newer api so I stuck with the package name of the hadoop api. ,neutral
Sounds reasonable.,neutral
This sounds reasonable to me.,neutral
Content-wise the only part that stuck out to me was the inclusion of the many exceptions that users  will never see.,neutral
Sounds reasonable to me given it's a standalone (debug) utility.,neutral
It is a little weird since the multi-core aspect would only be usable programatically but that will make it possible to easily bat around a 'core manager' and http design.,neutral
Can't be avoided though given what is going on here.       ,neutral
Pretty much the same stack trace.,neutral
I don't want to pull the whole patch though.,neutral
Moreover there must be something going wrong in relation to the SPO index an exception is thrown:  ERROR **** Not the root: 11264 com.hp.hpl.jena.tdb.index.bplustree.BPTreeException ,neutral
Back-compat Lucene-style and agile design aren't something that marries well.,neutral
We are currently stuck with this issue?,neutral
Specifically the existing framework only lets us plug-in custom compress/decompress 'streams' (e.g.,neutral
If you really don't want such a link you could always hide it with CSS.  ,neutral
DROP INDEX <INDEX_NAME>  making this the only option right now would suck because we don't auto-generate an index name when none is provided.,neutral
There are just too many checks there that Click is not using and we can't just use them all (many don't make sense to Click at all) :).,neutral
I'm not against fixing the CS I just want to ensure we do the 'right' fix.,neutral
That's why I'm going to use easymock as SMSC simulator.,neutral
This was fixed Cassandra-side for 2.0 in CASSANDRA-5702 but the fix was pretty heavyweight and backporting to 1.2.x is not an option.,neutral
#NAME?,neutral
Please use git diff to generate patch because I can't easily apply git patch on a svn tree.,neutral
Does that sound like a reasonable plan going forward?,neutral
I won't intrude on the design discussion sounds good.,neutral
Fixed using the new injection framework and xwork configuration design.,neutral
Otherwise we would be storing the bytes-per-checksum field but not actually using it which would be really confusing.,neutral
if it gets started at all.,neutral
J-D gave my patch a review and said fine except for some line-lengths which I've fixed.,neutral
To be quite blunt guys your log4net logger methods smell bad.,neutral
We've been passing builds pretty regular now so if this a problem it should start showing prominently.,neutral
You just need to remember to put the expected first in the assertion or it gets confusing,neutral
That can't be expressed with a static suffix but it's easily expressed with a regex.,neutral
I'm not sure this can't be achieved without messing with IR/W guts so much.,neutral
2.8.0 is no longer supported so even if there is a bug it won't be fixed in 2.x.y release series.,neutral
In TestCliDriver create_view.q and udaf_percentile_approx.q are two weird queries.,neutral
By passing in the section name {{null}} the content of the global section can be retrieved.,neutral
Submit a patch and I'll play with it.,neutral
But I'd have to play with it some to see for certain.,neutral
"This is to say that we've a pretty good coverage of IDC ""keyref"" use cases.",neutral
After moving it to a local disk I can't reproduce it anymore.,neutral
I just realized I never really explained the original problem that led me to making these fixes.,neutral
So this is by design.,neutral
We can borrow some design techniques etc.,neutral
Marcus that sounds sensible.,neutral
Perhaps this should be item #0 decide whether we want to work with Maven or Gradle.,neutral
All other log frameworks do this),neutral
Is there a way to fetch a pull request?,neutral
Please pull it up to the release branch.Thank you!,neutral
Will pull that into the 2.0.4-alpha branch.,neutral
Maybe something silly is going one.,neutral
For the first part I got stuck on two points.,neutral
You really shouldn't call one without the other.,neutral
Every framework will benefit from that!,neutral
* Framework for JMS db access can be reused.,neutral
:org.osgi.compendium-1.0.1artifact and felix-1.0.4 framework,neutral
CFS.gRS is a pretty thin layer over RowIterator.,neutral
this pretty much explains the three imports. ,neutral
Jerermy is the sole subscriber/moderator and can take care of adding other subs.,neutral
Are you planning on doing this (or already have done this) or would you like me to do it?  ,neutral
Doug you defined: +public interface NamenodeProtocols +  extends ClientProtocol +          DatanodeProtocol +          NamenodeProtocol +          RefreshAuthorizationPolicyProtocol +          RefreshUserToGroupMappingsProtocol { ...}  Will this prevent us from putting the DatanodeProtocol in a different port?,neutral
But would there be other cases that the writer stuck for different reasons?,neutral
There is a single directory ~apbackup/remotelybackedup and anything symlinked to there gets backed up as documented in the README.,neutral
Jeremy are you still planning to take a stab at this?,neutral
Nothing gets broken but we have one more step towards framework independence.,neutral
We won't find the same group in a different segment.,neutral
Will commit in a few days (to the heavy committing branch) if no one objects. ,neutral
This patch takes care of the nocommits in the previous patch.,neutral
is anybody taking care of this?,neutral
There's a TODO which I'll take care of before merging to 4x (there are other renames too).,neutral
That would take care of most cases.,neutral
However if the implementation of next is not capable of handling bad records then it is most likely going to throw an exception and the proposal in this jira for handling bad input starts with that assumption.,neutral
I imagine that if 7-Zip can do this decryption then the encryption mechanism I seek is not forbidden by licensing restrictions.,neutral
Also I won't give you a patch next time but just the whole new TestTransSystem.,neutral
That said I had to do something similar in configurators and I did this by adding wrappers to the getInitParameter.,neutral
Therefore it can no longer be used.,neutral
We have different disk sizes on our DNs.,neutral
I don't have a problem with a non-component directory in the framework.,neutral
I do have a patch but unfortunately I am not a position to sign the CLA.,neutral
The same exception happens the I forget to sign my jars.,neutral
The squeeky wheel gets oiled!,neutral
This is where the bus gets over lapped.,neutral
OK  The problem is that the o.a.f.bundlerepository doesn't cares about R3 or R4 bundles.,neutral
Somehow I forget to move that from SOLR-2524 but it is in the updated patch now.,neutral
I am planning on doing a round-robin assignment for each partition.,neutral
all the key and column name comparisons should be case insensitive (and we force keyAlias to be ascii so you don't need to worry about it being some weird bytes stuff).,neutral
@Paul  Forget the previous patch it added unneeded complexity for parsing and dealing with multivalue (line) ini file  config parameters.,neutral
"{noformat} set-net-2.0-framework-configuration:   [property] Target framework changed to ""Microsoft .NET Framework 2.0"".",neutral
USE WITH CARE!,neutral
Beware all ye who venture here: the sea of XSLT is deep and wide and unforgiving.,neutral
What's weird is that this  class is in Cocoon's normal classpath.,neutral
This might fix broken hudson on trunk,neutral
Adding directories to removedStorageDirs in original patch is already in branch-1.,neutral
The source of this problem is master and slave allowing frameworks to register with IDs already used by completed frameworks.,neutral
This is introduced by API performance refactoring the intent is to generate the same response object for both listxxx api and other apis related to the same entity.,neutral
There may perhaps be some way to use Windows file-locking as a signalling mechanism here.,neutral
Alternatively we could build a variation avro-ipc.jar that shades in avro.jar that could be the smallest unit for OSGi.,neutral
Actually let's just fix the issue you discovered here.,neutral
we don't have an agreement that it should be active,neutral
Also I looked at first corrupted database that I posted  and found the corruption in the  index TEST1_IDX_INDCOL2.,neutral
I could not find any documented limits but if I missed them somewhere I will gladly put them in.,neutral
However I doubt that the same is true for MapContext because it is just a wrapper around a HashMap.,neutral
"There is no RPC stuck but a lot of ""Connection reset by peer"".",neutral
With hampered performance of sstableloader after 1.0 its made the things very difficult for us.,neutral
I fixed some bad markup in r1392857 but I can see the error afterwards on the neko stuff.,neutral
The thing about backwards-compatibility hacks is you tend to get stuck with them.,neutral
This is part of making Oak OSGi-friendly,neutral
However I'm not a lawyer.,neutral
It seems to be adding new 'functionality' to coprocessors.,neutral
Adding sleeps solves it.,neutral
We're adding endpoint as a new datatype?,neutral
That'll be pretty awesome to have for 0.6.0,neutral
+/** + * This class is a refactoring wrapper around the shared + * JDBC40Translation class.,neutral
Also I'm slightly confused by your description because in section 5.8 of the spec it says that members of code_handler_class_RCN can be null.,neutral
Since I screwed up the commit we voted 2.1.7 down and are working to get 2.1.8 out pretty quickly.,neutral
A user looking at the set of changes won't care :),neutral
Or did you see some other errors or bad weinre behaviour?,neutral
Typical POST then DOH moment.,neutral
I'll see if I can find a way our systems are pretty constrained in that dimension.  ,neutral
Making a blocker.,neutral
and at the moment we dont have that yet.,neutral
[~bmahler] it looks like this can be closed since the Python UI is gone.,neutral
Is that true?,neutral
seems this is a CDK issue,neutral
I am transfering my issues so I want to know the current status.,neutral
Thanks for reporting.,neutral
Fixed on the master (0d43528e) and the 1.6 (9affb57a).,neutral
or someother version?,neutral
ThriftServer.java and Hbase.thrift patched manually the other files generated using thrift-0.2.0,neutral
I drafted a small benchmark (so far only for android) to demonstrate the issue.,neutral
> - FOUserAgent.getStream() is cool and very easy to use (now that it's properly > documented).,positive
Does it solve your issue ?,neutral
Pushing non-critical issues to the next CR2.,neutral
"i kinda like the black acctually .. but that may largely be due to my prefering the ""fire"" solr logo over the futuristic magnifying glass (the red/orange contrasts nicely with the black/grey.  to my mind the ""Solr"" ""Sun"" connection has allways been really cool ... ",positive
If you think they are critical for CR1 please re-schedule them.,neutral
Issue is reproducible at least on Debian 32bit and SLES 10 64bit.,neutral
Awesome discussion.,positive
"So I also can say ""this is not yield keyword specific problem"".",neutral
fixed in revision 478248,neutral
pushed,neutral
Supported by external project,neutral
And in that case the first argument could also be changed from OpenBitSetDISI to OpenBitSet.,neutral
Until there will be _real_ need of adding new Monoid implementations I would suggest to postpone the problem and keep *your* version of the patch.,neutral
Let's fight with the right weapons when we need I wouldn't use a katana to kill a fly (unless I am Bruce Willis and I'm in Pulp Fiction :P)  best and thanks!,neutral
No issue found after noting how it's invoked.,neutral
And interestingly suddenly this is moved from MAPREDUCE to OOZIE.,neutral
Got it thanks for the explanation.,positive
A new issue (https://issues.apache.org/jira/browse/RAMPARTC-140) is created for implementing SupportingToken assertion.,neutral
v1 fixes the nit,neutral
Thanks Ankit!,neutral
I tripped across one puzzling sentence but it wasn't something that you changed: In the second longer paragraph of the BUILTIN bullet we recommend LDAP and user-supplied schemes as alternatives to BUILTIN but we don't recommend NATIVE.,neutral
Did we decide to not recommend NATIVE here or should this be adjusted to include it beside the other safe schemes?,neutral
Thanks.,neutral
See attached patch.,neutral
I'll add docs in Confluence if the example is integrated in Camel's codebase.,neutral
Closing all issues created in 2005 and before which are marked resolved,neutral
APIs doc is outdated - thanks,neutral
Awesome! This tool is cool.,positive
What % of clients do think were stuck like this?,neutral
Mind adding your test run results in here?,neutral
QA test result is recorded above.,neutral
Closing works like charm now.,neutral
Thanks guys for saving mankind!,positive
This looks safe also,positive
Stefan: are you sure you had a clean build with my patch applied?,neutral
Please follow up on the forum: http://www.jboss.com/index.html?module=bb&op=viewtopic&p=4178893#4178893,neutral
suggested for 3.1.1,neutral
Thank you very much Les.,neutral
Pretty sure this was fixed by the time we released JRuby 1.6.,positive
This patch looks pretty good.,neutral
Moved to GA.,neutral
This appears to be a issue with Hibernate (the default JPA implementation in JBoss AS) rather than a EJB3 issue. ,neutral
Fixed the MAPREDUCE-3028 commit which broke MR1.,neutral
Contributed by Hitesh Shah.,neutral
* it is impossible to name a column 1 * it is impossible to name a column alias 1  If order by supports this I do not see group by can't?,neutral
Do we want to reconsider this?I kinda like the feature. ,neutral
This is Awesome Stefan - thanks a million!,positive
I resolved the issue via Spring.,neutral
This is a screenshot from 1.5.3 and that is how I would expect the Directory Studio to behave.,neutral
Harsh will you have a chance to work on a test for this?,neutral
Thanks  Mike,neutral
v3 rewritten to be lots more explicit and save the vendor arch and version numbers for later code to use.,neutral
patch by johano reviewed by jbellis for  ,neutral
EAR project case is fixed.,neutral
Alexey please verify.,neutral
btw MCLEAN-18-maven-clean-plugin.patch also applied the maven-clean-plugin-dcabasson-MCLEAN17.txt fix.,neutral
> DistributedHashTable is a good solution but then how are we planning  > to acheive let say a Distributed LRU Cache or Distributed Time-limited  > or a Distributed Count-Limited Cache.,neutral
Nice I did not think about using the system tables.,positive
Will upgrade to 1.0.10 and check it.,neutral
Will re-enable assertions too.,neutral
yeah I think so.,neutral
we just used it with CBR (content based routing).,neutral
Now the JBossESB changed to SwitchYard and we need to ensure it works.,neutral
You're results are awesome Paul. Great work :) Looking forward to see your new JSON parser in trunk whenever you think is ready.,positive
We are restructuring the trunk now from jboss as 4.2 and it's unstable.,neutral
You should check out and build revision 693 of the trunk.,neutral
pushed,neutral
It is not in the requirement.,neutral
I switched to using the JavaSourceLoader and this appears to work fine.,neutral
Done except for pages.xml imports.,neutral
I don't remember why right now though.,neutral
Applied Andrew's patch at r676866.,neutral
Please check that it was applied as expected.,neutral
@Subbu: Glad I was able to help.,positive
I believe in relativity :-),positive
This appears to have been fixed,neutral
Great! It's been good to be able to contribute and I hope to be able to more for this awesome project when I have the spare time.,positive
and your comments are very welcome..,neutral
Marcus   we need a fix for this - if you can check in we will test it  thanks /sudha,neutral
Not a SWF issue.,neutral
Please open with Spring Framework.,neutral
Issue is also present at JPP 6.0 ER02,neutral
Added org.jboss.test.ejb3.war.deployment.unit.Ejb3WarDeploymentTestCase in r99656.,neutral
Thanks Uwe!,positive
Alright I'll put this and HBASE-8453 in through trunk today.,neutral
"Sorry I realise now that ""does not work"" was insufficiently specific.",neutral
Seems to be working just fine.,neutral
Code looks cool.,positive
It looks pretty bad.,neutral
I tested HBASE-9609 and it does seem to make a huge difference!,neutral
Cool - good information to have.  Thanks Lance!,positive
I integrated the submitted patch in the new JBW but did not really test it.,neutral
Nobody has complained about it yet but I don't think it should be ported to older versions at this time.,neutral
[~saturnism] agreed.,neutral
# Javadoc in InterDatanodeProtocolServersideTranslator refers to JournalProtocl.,neutral
Shelly use JBAS-5873 for the matrix tests :),neutral
Sanjay your patch is missing the AuthenticationFilterInitializer.java file,neutral
The pb is not in ApacheDS but in the startup delay.,neutral
Hey very cool. ,positive
Thanks Raymond,neutral
I'll try it on our Fedora.,neutral
Hi guys  I agree 100% on this.,neutral
Just a note there was a long conversation about this here: https://reviews.apache.org/r/4655/ and this is a dup of FLUME-1089.,neutral
Hi very cool!,positive
 I like the elegant parser!  ,positive
"Based on review comment add ""respBody.hasPublishResponse()"" before returning respBody.getPublishResponse()",neutral
using g++ (GCC) 4.1.2 20080704 (Red Hat 4.1.2-48) and cppunit 1.12.1.,neutral
Next try r1475799 in santuario.,neutral
Here's a patch that adds in support for SGD.,neutral
Fixed in trunk -r746186.,neutral
Carl can you review? ,neutral
I haven't fully grok'd the entire issue yet but have a quick comment: 2.0 was released several months ago...it's not 2.0-alpha-5-SNAPSHOT.,neutral
is it essue still open?,neutral
Thanks for fixing it so quickly!,positive
Jonathan: over to you :),positive
On 2008-04-03 15:57:26.514 laupark commented: Opened.,neutral
On 2008-04-04 13:31:57.627 jimurphy commented: fixed rev.,neutral
196883 On 2008-04-08 08:38:58.599 wichan commented: Still couldn't find the swfUtils.jar in the webtier.war ad flex-for-cf.zip On 2008-04-09 07:51:01.799 ccreanga commented: Fixed - swfutils.jar was not included in the war,neutral
The code should work.,neutral
The API need to be checked and those errors (ie PDU has been fully decoded ...) have to be fixed.,neutral
We wil investigate what's going on.,neutral
Cool looks good.,positive
I suggest that you have a closer look at the exception.,neutral
The absolut portion of the path *is always prepended*.,neutral
Cool. sounds good to me.,positive
So any of your suggestions do not help.,neutral
PR https://github.com/SpringSource/spring-integration/pull/621,neutral
Hi Carlos This looks awesome! Lots of cool stuff.,positive
Note that as indicated before JVMInfo still is part of derbyclient.jar (I assume because of the need to support sysinfo).,neutral
Thanks Amar!,neutral
An awesome feature of Hive is the rich type system with excellent support for complex data-structures.,neutral
"Waaaaay cool! I especially like the ""upload file"" option.",positive
Solomon That is very slick.,neutral
Thank you.,neutral
Committed after fixing the typo.,neutral
This will reduce object creation.,neutral
The patch needs to be regenerated against the current trunk but otherwise looks good.,neutral
cool stuff! a good candidate to put on myfaces-commons-utils so the user can just add the resource handler on its webapp faces-config.,positive
Thanks Kristian.,neutral
Committed revision 1341814.,neutral
Deleted spurious 'Added: svn:executable' from the patch.,neutral
The .md extension is used for the readme because it's in MarkDown format used by GitHub.,neutral
See the following page for an example:  https://github.com/seam/examples/tree/master/booking,neutral
It is completely expected an updatesite.zip for all of devstudio is *bigger* than the installer.jar ,neutral
I presume so.  ,neutral
Yup instruction are not correct.,neutral
That said check out setReadLength in TBinaryProtocol.,neutral
Thanks Daryn!,positive
Also thanks Matt for the review.,neutral
Fixed in r544,neutral
Yeah it looks like there are conflicts with RenderingContentRewriter and one of the guice modules.,neutral
Committed to Trunk.,neutral
Thanks for the reviews..,positive
Atlassian 3.2 is in Central.,neutral
Wow thanks Raghu that's awesome and will save me a ton of time. ,positive
closed with no testing Ian says this is a code-level change.,neutral
When the order of methods change so the rendering of fragments is bellow the definition then it works fine.,neutral
Two git commits included.,neutral
So very cool and so very committed-- thanks Matthias this is awesome.,positive
I'm happy to use it as the standard logo (i.e. website etc.).,positive
I'm giving this up hoping someone confident in Swing would look into it.  ,neutral
Have you been able to work on that ?,neutral
Thanks for pointing out this (rather embarrassing) oversight!,neutral
Fixed for both 2.0 M4 and 1.2.8.,neutral
Amila Could you please check my fix?,neutral
http://svn.apache.org/viewvc?view=rev&revision=468444  Deepal Thanks!,positive
Hi Drew  I have upgraded Postage to James3 (see POSTAGE-23) and used your patch at this occasion.,neutral
I suggest making a tooltip with the title of the context help article (a popup)  when the user hovers the question mark icon.,neutral
We'll go with this for now thanks for the fix!,neutral
Ran some benchmarks.,neutral
When the modulus is large which means that number of collisions is small LightWeightGSet is much better than GSetByHashMap.,neutral
added fixVersion,neutral
Rolled over to 0.5.5 to get a stable JavaOne release out,neutral
Are these already-existing concepts in the client?,neutral
Or did you introduce these concepts?,neutral
Thanks! ,neutral
Thanks Alexei the patch is fine. ,positive
how does your application.cfc looks like (ormsettings)?,neutral
canceling,neutral
Awesome co-op. Thanks Robert & Mike for picking this up.,positive
From https://builds.apache.org/job/PreCommit-HBASE-Build/2581/console it is not clear which test hung.,neutral
Committed the patch with thanks to Christian.,neutral
fixed.,neutral
The last bug I see mentioning a HSQL upgrade was JBAS-1618 which ended up with 1.8 RC9.,neutral
When did 1.8 RC 9 get upgraded and where is it tracked/documented?,neutral
Done in Weld and TCK,neutral
Applied patch.,neutral
Thanks.,neutral
Cheers!,positive
quick patch.,neutral
What's the operation?,neutral
I just committed this to trunk and branch-0.23.,neutral
Thanks Sid!,neutral
Thanks for testing but please don't close it yet.,neutral
Fixed trunk r910567,neutral
A new patch including some corrected Japanese sentences and a link to Solr Wiki.,neutral
All log statements should now be surrounded by log guards.,neutral
Horia Chiorean <hchiorea@redhat.com> made a comment on [bug 1014709|https://bugzilla.redhat.com/show_bug.cgi?id=1014709]  https://github.com/jboss-integration/modeshape/commit/d1d97180c957491bee3654743ebd4a6860314ad3,neutral
Thanks Galder:),positive
Daryn the current patch looks good.,positive
Thanks!,neutral
Please also see Glassfish issue 13111: https://glassfish.dev.java.net/issues/show_bug.cgi?id=13111,neutral
Committed as r1382016.,neutral
Joram notify Jennifer Vennable when you completed this.,neutral
Changes applied in revision 1369338.,neutral
Many thanks.,neutral
periodic bulk close of resolved issues. ,neutral
Thank you!,neutral
The b-1.0 patch also applies to branch-1.,neutral
I'll try and test with queryIndexesRebuiltSynchronously false today.,neutral
applied patch (thanks) in r1055887,neutral
Hi Jaikiran   Didn't you already fix this one?,neutral
Thanks!,neutral
Dona Thiru: can one of you (or anyone else) please review this?,neutral
05 was committed in r613384,neutral
committed to TRUNK (m3),neutral
This is awesome!,positive
v2 Looks good to me.,positive
Thanks!,neutral
Closing this issue Jacopo fixed it at r1345528.,neutral
Add EnumSetWritable.,neutral
I'm closing this for the time being as we've reopened SPR-368.,neutral
